title,label,label_score
pesta miras kosan 9 muda mudi diamankan polisi,non-clickbait,0
14 pelaku pembalakan liar bali diamankan polisi,non-clickbait,0
harga emas antam tembus rp760000 gram emas dunia melonjak 1,non-clickbait,0
pejabat as selusin rudal jelajah 20 drone iran serang minyak saudi,non-clickbait,0
ulang tahun google pasang wajah almarhum chrisye,non-clickbait,0
trial game asphalt 2019 stadion mandala krida yogyakarta,non-clickbait,0
wakil ksad hadiri pameran pertahanan keamanan 2019 london,non-clickbait,0
pengangguran narkoba diduga faktor tawuran manggarai,non-clickbait,0
warisan democracy take off habibie,clickbait,1
antisipasi tawuran manggarai pemkot jaksel posko terpadu,non-clickbait,0
peluncuran dark mode twitter handphone android ditunda,non-clickbait,0
fit and proper test profil 32 calon anggota bpk,clickbait,1
pimpinan kpk lantik pejabat,non-clickbait,0
6 talenta berbakat blind audition the voice indonesia,clickbait,1
serang kilang minyak picu harga usd100 barel,non-clickbait,0
dki keringanan pajak daerah 30 desember,non-clickbait,0
ihsg pekan berpeluang terkoreksi cermati enam saham,clickbait,1
pekan kebudayaan nasional tampilkan kedigdayaan budaya indonesia,non-clickbait,0
kebijakan konyol pemimpin negara selewengkan kekuasaan,clickbait,1
revisi uu md3 dinilai penuhi syahwat politik berkuasa,non-clickbait,0
kabupaten gorontalo gelar festival kelapa internasional 2020,non-clickbait,0
tensi perang dagang as china mereda pendorong bursa saham,non-clickbait,0
iwan fals unggul pejabat politisi calon wali kota depok,non-clickbait,0
maknai 10 muharram mandiri syariah silaturrahim bantu anak yatim,non-clickbait,0
bandara soetta pegipegi traveloka jalin co branding,non-clickbait,0
menko luhut masyarakat nias siapkan sambut wisatawan,non-clickbait,0
ajak anak anak hidup sehat siswi sma ciptakan game hygiene rush,non-clickbait,0
dampak kabut asap 300 sekolah johor bahru ditutup,non-clickbait,0
calon lawan fury kalahkan wallin,clickbait,1
sembilan tanda perusahaan alami kebangkrutan,clickbait,1
10 ribu peserta ikuti gowes nusantara ngawi,non-clickbait,0
menhub budi karya transportasi merajut nusantara membangun bangsa,non-clickbait,0
mario mandzukic hengkang juventus ,clickbait,1
fakta negara perketat proses naturalisasi,clickbait,1
ihsg diprediksi menguat jelang rilis neraca dagang,non-clickbait,0
indonesia kecam serangan pesawat nirawak minyak saudi,non-clickbait,0
turki pastikan 400 beroperasi penuh april 2020,non-clickbait,0
neraca perdagangan agustus 2019 diprediksi cetak surplus,non-clickbait,0
jeopardy simplifikasi golongan rokok perekonomian nasional,non-clickbait,0
pengamat nilai elok pimpinan kpk kembalikan mandat presiden,non-clickbait,0
petenis top dunia ramaikan piala atp 2020,non-clickbait,0
insiden perbatasan pakistan panggil diplomat afghanistan india,non-clickbait,0
beli barang impor via commerce pajak ylki kadin,clickbait,1
serbia unggulan utama hasil drawing atp cup 2020,clickbait,1
pubg mobile royale season 9 debut pembaruan dikepoin,clickbait,1
rupiah dibuka menyusut tinggalkan rp14000usd,non-clickbait,0
delapan jurus jitu genjot industri tekstil nasional,clickbait,1
gubernur jabar kepala bekraf kampanyekan anti pembajakan,non-clickbait,0
perusahaan malaysia biang karhutla indonesia respons mahathir,clickbait,1
digital inklusif startup atasi permasalahan ketimpangan ekonomi jabar,non-clickbait,0
pemprov kalsel dianugerahi wtn wiratama,non-clickbait,0
harga minyak dunia melambung 10 pasca serangan drone kilang saudi aramco,non-clickbait,0
pemkab lebak jaga populasi bibit unggul kerbau asli daerah,non-clickbait,0
wawako maulana tutup semarak muharram kota jambi,non-clickbait,0
wali kota jambi fasha boyong piala wahana tata nugraha,non-clickbait,0
serangan drone fasilitas minyak aramco sentimen utama bursa,non-clickbait,0
brisyariah garap pembiayaan sektor properti fesyar kti 2019,non-clickbait,0
seminggu perluasan kawasan ganjil genap 8014 kendaraan ditilang,non-clickbait,0
butuh dekade hasil restorasi gambut,non-clickbait,0
fasha didaulat ketua dewan penasehat dpd korps alumni knpi provinsi jambi,non-clickbait,0
neraca dagang ri cetak surplus tipis agustus 2019,non-clickbait,0
calon anggota bpk didominasi anggota parpol ekonom negara repot,non-clickbait,0
penambahan 10 pimpinan mpr bentuk kongsi politik,non-clickbait,0
ketua kpk isu taliban rusak citra lembaganya,non-clickbait,0
klasemen pembalap motogp san marino 2019,non-clickbait,0
iklankan judi online pemilik akun instagram nikitamirzanimawardi17 dipolisikan,non-clickbait,0
7 unggulan indonesia jalur neraka china open 2019,clickbait,1
babak timnas indonesia 16 koyak gawang filipina,non-clickbait,0
43 penerbangan terganggu asap ratusan penumpang tujuan kalimantan telantar,non-clickbait,0
kota pindah investasi riil kaltim diprediksi 477,non-clickbait,0
jokowi ingatkan istilah pengembalian mandat uu kpk,non-clickbait,0
apvi korban vape disebabkan hc oil liquid legal,non-clickbait,0
antisipasi asap tpa dinas kesehatan makassar buka posko bantuan medis,non-clickbait,0
asap pekat 17 september 2019 bupati kobar liburkan sekolah,non-clickbait,0
kadis bina marga hadapi ombudsman terkait pemotongan kabel optik,non-clickbait,0
trump as kokang senjata merespons serangan minyak saudi,non-clickbait,0
penjelasan menteri lhk karhutla asap penegakan hukum,clickbait,1
inggris mengaku dalang serangan kilang minyak saudi,non-clickbait,0
trase lrt jabodebek diusulkan diperpanjang puncak,non-clickbait,0
aburizal bamsoet golkar pecah tepuk tangan,non-clickbait,0
china open 2019 kevin  marcus singkirkan ganda jepang,non-clickbait,0
cegah pemalsuan dishub dki ganti buku uji kir kartu,non-clickbait,0
wings air terbangi manado morotai sepekan,non-clickbait,0
china open 2019 jonatan christie digusur shesar hiren rhustavito,non-clickbait,0
krl lintas jatinegara cawang normal gangguan listrik,non-clickbait,0
aksi pemakaman kpk puisi bunga tembok widji thukul menggema,non-clickbait,0
koalisi masyarakat sipil gelar aksi simbolik pemakaman kpk,non-clickbait,0
tips belanja online sissy priscillia teliti membeli,clickbait,1
sikap jokowi revisi uu kpk,clickbait,1
lps ingatkan resiko bunga bank tinggi nasabah,non-clickbait,0
bursa transfer real madrid barcelona berebut virgil van dijk,non-clickbait,0
jakarta culinary feastival chef arnold gibran kaesang,non-clickbait,0
china open 2019 kevinmarcus fajarrian perempat final,non-clickbait,0
sri mulyani pelajari usulan penghapusan pajak tanah progresif,non-clickbait,0
bank mandiri bidik salurkan kredit agrikultur rp 100 via crowde,non-clickbait,0
demonstrasi mahasiswa jalan gatot subroto dpr ditutup,non-clickbait,0
kpai dorong belajar metode daring anak korban kabut asap,non-clickbait,0
pemilu israel netanyahu kekuasaanya dekade,non-clickbait,0
uang asia loyo rupiah melemah 19 poin,non-clickbait,0
china open 2019 tommy sugiarto dihentikan momota babak,non-clickbait,0
pembongkaran pembakaran arang cilincing diprotes pemilik,non-clickbait,0
timnas 16 indonesia vs brunei bima sakti rotasi pemain,non-clickbait,0
kontak tembak ilaga papua balita tewas,non-clickbait,0
pengesahan revisi uu kpk dinilai berdampak ekonomi,non-clickbait,0
wima ina tolak revisi uu pelayaran utak atik azas cabotage,non-clickbait,0
jambu biji demam berdarah cek manfaat,clickbait,1
revisi uu kpk laode syarif karyawan kpk muram,non-clickbait,0
pt aneka tambang suntikan us 129 juta bank mandiri,non-clickbait,0
pss sleman vs persipura jacksen tren kemenangan mandek,non-clickbait,0
getaran gempa tuban,clickbait,1
dpr revisi 3 undang undang dianggap kembalikan orde,non-clickbait,0
mira lesmana comot nama vina panduwinata krisdayanti,clickbait,1
2 rahasia bugar katy perry rutin konsumsi cuka apel,clickbait,1
imam nahrawi pusaran suap dana hibah koni,non-clickbait,0
polusi udara pabrik arang cilincing dibongkar,non-clickbait,0
jalan tol terbanggi   kayu agung diresmikan oktober,non-clickbait,0
wwf indonesia karhutla 2019 separah 2015,clickbait,1
puluhan orangutan nyaru menteng terkena ispa akibat kabut asap,non-clickbait,0
uns rancang masker anti kabut asap fungsinya,clickbait,1
seri 6 arrc sepang pembalap astra honda kuasai podium,non-clickbait,0
pabrik arang ditutup pemkot jakarta utara janji bantuan,non-clickbait,0
lisa setiawati rebut emas kejuaraan dunia angkat besi,non-clickbait,0
dki alokasikan anggaran bpjs pemulung bantargebang,non-clickbait,0
lisa blackpink kirim donasi korban banjir thailand,non-clickbait,0
laode syarif hargai pengunduran imam nahrawi,non-clickbait,0
bank prediksi kredit kendaraan bermotor  lesu tahun,non-clickbait,0
uea bergabung koalisi patroli maritim amankan kawasan teluk,non-clickbait,0
gamis tenun rancangan tuty adib tampil new york fashion week,non-clickbait,0
korea selatan   arab saudi bangun sistem anti serangan drone ,clickbait,1
otoritarianisme demokrasi prosedural,non-clickbait,0
jokowi didesak setujui pengesahan rkuhp paripurna,non-clickbait,0
kesepakatan mahasiswa setjen dpr materai,non-clickbait,0
pegawai transjakarta ditemukan terluka lokasi prostitusi,non-clickbait,0
hasil liga europa eintracht frankfurt vs arsenal 0 3,non-clickbait,0
kpk imigrasi cegah imam nahrawi negeri,non-clickbait,0
pembalap malaysia menangi etape tour de siak 2019,non-clickbait,0
pelemahan kpk dilaporkan pbb kpk hargai hormati,non-clickbait,0
tni putra asli papua pangdam cendrawasih,non-clickbait,0
china open 2019 perempat final anthony hadapi pemain india,non-clickbait,0
enam wakil indonesia perempat final china open 2019,clickbait,1
korban kekerasan seksual kakek alfa romeo trauma,clickbait,1
pemimpin tertinggi iran khamenei menolak bertemu trump,non-clickbait,0
preview timnas 16 vs kepulauan mariana utara,non-clickbait,0
alasan kpk tetapkan boediono tersangka bank century,clickbait,1
lbh papua polisi tangkap ketua knpb agus kossay,non-clickbait,0
china open 2019 main rabu anthony ginting diharapkan fokus,non-clickbait,0
pembobolan bank pakai kudo 2 buron terlacak ,clickbait,1
negara kucurkan dana darurat rp 11 triliun atasi kebakaran hutan,non-clickbait,0
anggota dprd dki belasan absen rapat paripurna,non-clickbait,0
aksi nenek gendong jenazah cucu anies baswedan,clickbait,1
polisi gerebek pabrik mi berformalin cianjur tangkap 7,non-clickbait,0
ombudsman evaluasi kesiapaan kebijakan jaminan produk halal,non-clickbait,0
liga champions valencia permalukan chelsea 1 0,non-clickbait,0
alasan pemkot jakut bongkar industri arang cilincing,clickbait,1
liga champions napoli vs liverpool 2 0 llorente balas dendam,non-clickbait,0
kpk penetapan tersangka imam nahrawi bermotif politik,non-clickbait,0
esport evosaov berlaga aic 2019 total hadiah rp 7,non-clickbait,0
tim astra honda racing incar podium arrc sepang,non-clickbait,0
bmkg kemarau musim hujan diprediksi november,non-clickbait,0
panglima tni peroleh doktor kehormatan uns jumat,non-clickbait,0
bangun tidur tekanan darah dokter,clickbait,1
laga internasional one pride mma ditayangkan tvone,non-clickbait,0
hasil lengkap liga europa manchester united arsenal menang,non-clickbait,0
cabut kasasi sodetan ciliwung dki bahas pengerjaan fisik,non-clickbait,0
gempa laut jawa ,clickbait,1
manchester united vs astana 1 0 mason greenwood torehkan rekor,non-clickbait,0
isyana sarasvati senang eksplorasi makeup bibir,non-clickbait,0
prediksi liga 1 rabu borneo fc vs madura united,non-clickbait,0
ruu pertanahan dinilai sesuai semangat reforma agraria,non-clickbait,0
huawei luncurkan ponsel terbaru pasca diboikot amerika,non-clickbait,0
penentu kemenangan man united mason greenwood dipuji solskajer,non-clickbait,0
drone emprit temukan buzzer serang kpk give away,non-clickbait,0
data penumpang bocor lion air mengaku korban,non-clickbait,0
viral nenek gendong jenazah cucu wali kota jakut rencanakan,clickbait,1
hasil liga champions skor lengkap laga kamis dinihari,non-clickbait,0
industri properti diprediksi tumbuh stagnan tahun,non-clickbait,0
cerita polisi pegawai transjakarta diduga bunuh,clickbait,1
vivo v17 pro dirilis indonesia senin,non-clickbait,0
penyidikan imam nahrawi revisi uu kpk disahkan,non-clickbait,0
hasil liga champions atletico madrid vs juventus 2 2,non-clickbait,0
persib vs semen padang 1 1 upaya walk out ,clickbait,1
pt geo dipa energi kantongi pmn rp 700 miliar,non-clickbait,0
lamborghini aventador terbaru tinggalkan teknologi superkapasitor,non-clickbait,0
anak bunuh tiri bekasi terima dinasihati,non-clickbait,0
as drone scaneagle spesifikasinya,clickbait,1
persib bandung ditahan semen padang 1 1 robert alberts ,clickbait,1
kpk periksa menpora imam nahrawi,non-clickbait,0
hasil liga champions inter milan vs slavia praha 1 1,non-clickbait,0
hasil liga champions shakhtar donetsk vs manchester city 0 3,non-clickbait,0
liga champions dortmund vs barcelona 0 0 messi babak 2,non-clickbait,0
persija pecat pelatih ditekuk bali united teco,clickbait,1
trump soroti isu penahanan warga uighur cina pbb ,clickbait,1
hasil lengkap liga champions rabu dinihari penuh kejutan,clickbait,1
peneliti cips produksi kakao kopi indonesia turun,non-clickbait,0
sri mulyani teknologi canggih genjot penerimaan pajak,non-clickbait,0
segel 2 pabrik polisi incar 23 industri arang cilincing,non-clickbait,0
pemerintah antisipasi lonjakan harga minyak,clickbait,1
hasil liga champions ajax amsterdam vs lille 3 0,non-clickbait,0
spesifikasi drone ch 4 tni au,clickbait,1
tam janjikan toyota prius phev hadir harga dibawah rp 1,non-clickbait,0
boteng tunggul tradisi ratusan abad desa pringgasela,non-clickbait,0
pm mahathir jual aset properti pemeritah bayar utang negara,non-clickbait,0
china open 2019 anthony ginting vs nishimoto rekor,clickbait,1
dampak ledakan kilang minyak aramco ekonomi indonesia ,clickbait,1
revisi uu kpk diklaim bikin reforma agraria jalan,non-clickbait,0
tsunami sulit diprediksi ahli lakukan,clickbait,1
bintang liga champions erling haaland remaja penoreh hat trick,non-clickbait,0
liga champions erling haaland berharap salzburg ikuti jejak ajax,non-clickbait,0
warga parepare nyalakan lilin monumen cinta habibie ainun,non-clickbait,0
kerusuhan 22 mei vonis 4 bui disambut sukacita keluarga,non-clickbait,0
airlangga hartarto kenang bj habibie kuasai ilmu politik,non-clickbait,0
samsung hubungkan juta pengguna jaringan 5g,non-clickbait,0
inter milan seri liga champions conte,clickbait,1
kerugian akibat kebakaran hutan riau tembus rp 50 triliun,non-clickbait,0
real madrid keok pemain selfie mbappe akibatnya,clickbait,1
sebulan perluasan ganjil genap dki catat penurunan angka polusi,non-clickbait,0
hyundai kembangkan airbag sisi tengah kursi,non-clickbait,0
cerita moore atasi keterpurukan bercerai,clickbait,1
fungsi publik berkurang bulog jual 50 produk beras komersial,non-clickbait,0
buwas bulog jual 50 produk beras komersil masyarakat,non-clickbait,0
jumat malam jadwal timnas 16 indonesia vs brunei,non-clickbait,0
prediksi persela lamongan vs arema fc ajang liga 1 jumat malam,non-clickbait,0
riset kebohongan pinokio,clickbait,1
gempa lautan india getaran dirasakan jember malang,non-clickbait,0
iphone 11 diluncurkan harga rp 98 juta,non-clickbait,0
model dipenjara korea utara curi topi tentara,non-clickbait,0
subsidi listrik pelanggan 900 va dicabut pln tunggu ,clickbait,1
luhut panjaitan mengakui reklamasi teluk benoa merusak lingkungan,non-clickbait,0
kebocaran data malindo lion air jamin penumpang indonesia aman,non-clickbait,0
perluasan ganjil genap diklaim sukses,non-clickbait,0
masyarakat akali perluasan ganjil genap plat nomor palsu,non-clickbait,0
jack ma pensiun bisnis alibaba depannya ,clickbait,1
revisi uu kpk disahkan indef khawatir investasi terhambat,non-clickbait,0
pocong seram dimakan warna warni,clickbait,1
hasil kualifikasi euro 2020 jerman belanda belgia menang,non-clickbait,0
perbankan pengusaha suku bunga acuan turun,non-clickbait,0
properti kawasan kota tumbuh,non-clickbait,0
kaca mobil baret menghilangkannya,clickbait,1
kualifikasi piala dunia 2022 thailand mimpi buruk indonesia,non-clickbait,0
pemerintah siapkan skema ambil alih lahan kota,non-clickbait,0
gerindra usul hukuman penjara pelaku kumpul kebo diperberat,non-clickbait,0
pm mahathir perusahaan malaysia atasi kebakaran lahan ri,non-clickbait,0
dipermalukan psg 3 0 rangkaian catatan buruk real madrid,clickbait,1
81 proyek strategis nasional senilai rp 390 triliun rampung,non-clickbait,0
dki jakarta penghargaan save the children indonesia,non-clickbait,0
bulu kulit berdiri tegak penyebab merinding ,clickbait,1
real madrid dihancurkan psg 0 3 zinedine zidane,clickbait,1
rayakan 25 tahun friends ralph lauren rilis koleksi rachel green,non-clickbait,0
susi janji bantu maluku dapatkan dana tambahan menkeu,non-clickbait,0
jalan larangan ekspor nikel,non-clickbait,0
suv imut suzuki boros wagon ,clickbait,1
17 oktober produk makanan minuman wajib bersertifikat halal,non-clickbait,0
